exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2016,1,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4388246301.59,3972202,Paraíba
2016,1,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3082560957.5,3972202,Paraíba
2016,1,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,2965698301.86,3972202,Paraíba
2016,1,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,3297120097.39,3972202,Paraíba
2016,1,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,2788921904.16,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4766394515.37,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3222995463.64,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1543399051.73,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",4199294639.23,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,8140849225.63,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),Valor,4199294639.23,3972202,Paraíba
2016,2,PB,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),% sobre a RCL,51.58,3972202,Paraíba
2016,2,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4487120381.06,3972202,Paraíba
2016,2,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4388246301.59,3972202,Paraíba
2016,2,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,4325143413.77,3972202,Paraíba
2016,2,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3082560957.5,3972202,Paraíba
